Start_Time,Start_Lat,Start_Lng,Weather_Condition,Road_Condition,Hour,Day_of_Week
2022-01-13 15:00:00,41.374299014982064,-92.93518323494648,Hail,Potholes,17,Thursday
2022-01-13 16:00:00,42.26091333722661,-84.54697402745418,Rain,Muddy,18,Sunday
2022-01-13 17:00:00,44.75852079462535,-76.45154381269572,Clear,Snowy,1,Thursday
2022-01-13 18:00:00,40.163003483011956,-84.29565339337861,Snow,Muddy,23,Wednesday
2022-01-13 19:00:00,38.22956472941246,-79.91359584651042,Cloudy,Icy,11,Saturday
2022-01-13 20:00:00,42.951861947687036,-103.02749037285969,Storm,Icy,9,Saturday
2022-01-13 21:00:00,37.70832251262074,-79.2587443126744,Cloudy,Icy,12,Thursday
2022-01-13 22:00:00,39.38971420705636,-115.99425768076624,Cloudy,Wet,22,Friday
2022-01-13 23:00:00,35.78456381342266,-75.25916719697362,Rain,Wet,16,Tuesday
2022-01-14 00:00:00,35.25350743415458,-92.62038119231319,Rain,Construction,13,Friday
2022-01-14 01:00:00,44.62648414677925,-79.13511150187531,Clear,Snowy,18,Monday
2022-01-14 02:00:00,43.35980120512206,-97.384085774085,Storm,Wet,8,Tuesday
2022-01-14 03:00:00,41.95974206093698,-87.82111524017375,Cloudy,Dry,21,Saturday
2022-01-14 04:00:00,39.0895294441427,-93.67986695319433,Snow,Dry,12,Tuesday
2022-01-14 05:00:00,36.732943200708455,-83.4205239122334,Hail,Potholes,15,Saturday
2022-01-14 06:00:00,36.56437042671086,-115.91850089847053,Rain,Dry,2,Thursday
2022-01-14 07:00:00,37.502428981645956,-116.9823958004718,Cloudy,Potholes,18,Saturday
2022-01-14 08:00:00,40.49226664706121,-107.64483829949268,Cloudy,Potholes,15,Monday
2022-01-14 09:00:00,42.145959227000624,-112.02276599434059,Cloudy,Construction,8,Friday
2022-01-14 10:00:00,41.60197376717731,-76.41082167038991,Storm,Dry,15,Friday
2022-01-14 11:00:00,37.79933896945943,-109.03930063209779,Cloudy,Icy,1,Wednesday
2022-01-14 12:00:00,44.54865280663194,-71.20673720904344,Clear,Potholes,23,Sunday
2022-01-14 13:00:00,42.37896916695769,-103.15521041144466,Storm,Dry,16,Wednesday
2022-01-14 14:00:00,40.543540525114004,-110.89410421556504,Snow,Icy,9,Monday
2022-01-14 15:00:00,41.11720746234352,-80.51507464287604,Cloudy,Wet,18,Tuesday
2022-01-14 16:00:00,39.1960006242779,-87.0646112249562,Storm,Potholes,23,Wednesday
2022-01-14 17:00:00,37.47730989501157,-95.09021417734306,Cloudy,Potholes,10,Monday
2022-01-14 18:00:00,38.55972678651261,-92.23182245311844,Storm,Potholes,0,Wednesday
2022-01-14 19:00:00,42.578461104643694,-84.03991108638681,Rain,Wet,6,Saturday
2022-01-14 20:00:00,35.14393488629756,-108.57726293343507,Storm,Snowy,12,Tuesday
2022-01-14 21:00:00,36.16072640506916,-70.1833041971629,Clear,Icy,12,Friday
2022-01-14 22:00:00,35.46002642021753,-71.26034189266085,Cloudy,Muddy,13,Friday
2022-01-14 23:00:00,35.4072880231897,-87.48371568265316,Cloudy,Wet,13,Tuesday
2022-01-15 00:00:00,43.55460584011007,-110.02287745354275,Rain,Snowy,10,Friday
2022-01-15 01:00:00,42.036578593800236,-85.98858787843542,Storm,Wet,9,Wednesday
2022-01-15 02:00:00,39.74173829087325,-116.39007955104121,Fog,Potholes,18,Monday
2022-01-15 03:00:00,35.978341606510014,-118.4673748897097,Snow,Snowy,14,Wednesday
2022-01-15 04:00:00,39.916158751168325,-107.11585557443931,Storm,Snowy,12,Friday
2022-01-15 05:00:00,39.73471770780566,-96.86885216303418,Rain,Icy,8,Tuesday
2022-01-15 06:00:00,36.73201869910015,-76.58637472958097,Clear,Potholes,0,Saturday
2022-01-15 07:00:00,39.33851649237973,-83.6415465116846,Rain,Snowy,2,Wednesday
2022-01-15 08:00:00,38.98504734397373,-82.86467394000096,Snow,Potholes,9,Wednesday
2022-01-15 09:00:00,41.15850098052216,-98.72533327759623,Cloudy,Icy,23,Saturday
2022-01-15 10:00:00,41.35093650867644,-102.70325037265185,Cloudy,Construction,2,Friday
2022-01-15 11:00:00,35.45304009772045,-101.44806185076986,Rain,Construction,22,Wednesday
2022-01-15 12:00:00,38.746126146264714,-70.6175218131971,Hail,Snowy,3,Sunday
2022-01-15 13:00:00,41.25859915714236,-117.99454042937587,Snow,Wet,7,Sunday
2022-01-15 14:00:00,40.03136258580088,-76.64842519387757,Cloudy,Icy,10,Wednesday
2022-01-15 15:00:00,43.56489841188322,-91.06622957138033,Fog,Snowy,4,Sunday
2022-01-15 16:00:00,41.58693631618945,-98.06922904052047,Cloudy,Construction,11,Wednesday
2022-01-15 17:00:00,36.6293442708143,-83.73711697924318,Clear,Potholes,11,Tuesday
2022-01-15 18:00:00,35.7056874740043,-95.66655292876486,Cloudy,Potholes,10,Sunday
2022-01-15 19:00:00,41.42419278206316,-76.32883809591698,Rain,Dry,16,Sunday
2022-01-15 20:00:00,35.26511310541622,-74.96490679943707,Cloudy,Wet,7,Wednesday
2022-01-15 21:00:00,40.85775581273463,-98.91395365632724,Rain,Muddy,7,Tuesday
2022-01-15 22:00:00,44.402302414249576,-106.15861013824743,Clear,Construction,19,Saturday
2022-01-15 23:00:00,40.75474177875879,-90.38248357033189,Fog,Snowy,2,Monday
2022-01-16 00:00:00,38.88169926206522,-74.38183271916546,Storm,Dry,20,Saturday
2022-01-16 01:00:00,41.43288218442353,-109.46689054971667,Snow,Potholes,15,Friday
2022-01-16 02:00:00,39.582528904915165,-88.85167082182586,Hail,Potholes,16,Tuesday
2022-01-16 03:00:00,40.456167893159346,-88.42198899537397,Fog,Wet,3,Wednesday
2022-01-16 04:00:00,44.41464808776525,-83.34434887923595,Snow,Potholes,23,Friday
2022-01-16 05:00:00,38.86102637800774,-113.421615743637,Hail,Wet,5,Monday
2022-01-16 06:00:00,44.61190563823914,-84.20875176589557,Rain,Construction,4,Sunday
2022-01-16 07:00:00,44.053506419560634,-74.54837396671795,Hail,Wet,3,Tuesday
2022-01-16 08:00:00,36.95791134789297,-111.0158445564879,Clear,Snowy,13,Thursday
2022-01-16 09:00:00,35.693613008751655,-108.12283375380612,Cloudy,Construction,23,Monday
2022-01-16 10:00:00,36.007780013774266,-71.43024529791802,Fog,Wet,5,Sunday
2022-01-16 11:00:00,35.1822182565155,-110.95115236452551,Storm,Snowy,9,Friday
2022-01-16 12:00:00,35.944429607559286,-77.28074533152105,Storm,Icy,4,Friday
2022-01-16 13:00:00,41.83006773416357,-95.38610717759826,Hail,Dry,15,Monday
2022-01-16 14:00:00,35.71188648460229,-107.63844627984115,Snow,Dry,10,Friday
2022-01-16 15:00:00,38.18975630293761,-76.46250493637443,Clear,Snowy,0,Wednesday
2022-01-16 16:00:00,43.44875310969454,-97.73473724986673,Hail,Wet,14,Wednesday
2022-01-16 17:00:00,35.232719357358256,-94.25913230351549,Snow,Construction,4,Thursday
2022-01-16 18:00:00,43.14468482588936,-102.03833153001172,Snow,Icy,14,Thursday
2022-01-16 19:00:00,37.818547747734,-90.35245742825363,Storm,Dry,9,Tuesday
2022-01-16 20:00:00,36.18164827621656,-111.82380637074885,Storm,Construction,16,Friday
2022-01-16 21:00:00,41.96737165364151,-100.44592316741196,Snow,Potholes,4,Friday
2022-01-16 22:00:00,41.28942846779884,-71.52938388323562,Snow,Muddy,18,Wednesday
2022-01-16 23:00:00,43.77472013527053,-107.09332836494363,Snow,Potholes,19,Friday
2022-01-17 00:00:00,42.35071043803886,-87.1631667729354,Snow,Dry,1,Friday
2022-01-17 01:00:00,43.03480930384848,-103.74049678876526,Snow,Icy,2,Tuesday
2022-01-17 02:00:00,37.82034572571307,-81.32634371566996,Clear,Potholes,20,Friday
2022-01-17 03:00:00,36.77439543779723,-113.4563169640825,Snow,Muddy,4,Monday
2022-01-17 04:00:00,42.50614751640858,-71.50894774607276,Cloudy,Dry,7,Saturday
2022-01-17 05:00:00,43.06834739267264,-97.31052293081804,Hail,Muddy,10,Monday
2022-01-17 06:00:00,44.905051420006735,-108.1974768326768,Cloudy,Snowy,6,Saturday
2022-01-17 07:00:00,39.12617676911427,-116.32516263349936,Hail,Dry,20,Monday
2022-01-17 08:00:00,38.72018085792783,-111.51210474562296,Snow,Dry,12,Monday
2022-01-17 09:00:00,42.76412960741997,-94.01130257219911,Fog,Wet,15,Monday
2022-01-17 10:00:00,38.40803540253018,-103.14984117843568,Clear,Potholes,14,Tuesday
2022-01-17 11:00:00,44.307573256035646,-78.55583170586954,Snow,Snowy,14,Tuesday
2022-01-17 12:00:00,43.58412751843012,-98.4556238169097,Fog,Potholes,14,Tuesday
2022-01-17 13:00:00,39.28994027375018,-107.5642863706185,Hail,Snowy,8,Thursday
2022-01-17 14:00:00,42.508710677914976,-89.1427506697985,Hail,Dry,20,Tuesday
2022-01-17 15:00:00,42.54542874084682,-84.66113915572771,Fog,Icy,14,Friday
2022-01-17 16:00:00,36.03123868835932,-111.6479046049525,Fog,Icy,19,Wednesday
2022-01-17 17:00:00,44.02552906679567,-111.61903918558411,Rain,Dry,16,Monday
2022-01-17 18:00:00,40.05252372447857,-118.16642865332285,Fog,Icy,7,Thursday
2022-01-17 19:00:00,43.26457466107742,-83.17989924671798,Cloudy,Potholes,14,Tuesday
2022-01-17 20:00:00,38.20049601030612,-86.80977361890974,Storm,Snowy,2,Sunday
2022-01-17 21:00:00,43.95523228496201,-96.2684562125093,Rain,Dry,3,Wednesday
2022-01-17 22:00:00,38.89201678734163,-77.79147755154014,Clear,Construction,2,Monday
2022-01-17 23:00:00,35.108376514802984,-79.71649235249734,Fog,Muddy,7,Friday
2022-01-18 00:00:00,44.05381976419264,-90.7322817801624,Hail,Dry,4,Sunday
2022-01-18 01:00:00,35.91286676786134,-76.58643597433706,Snow,Snowy,16,Saturday
2022-01-18 02:00:00,38.193136375904146,-109.7079394981616,Storm,Wet,12,Friday
2022-01-18 03:00:00,44.50061967050805,-114.4040190301136,Storm,Wet,10,Tuesday
2022-01-18 04:00:00,44.50607146937556,-106.51251942415053,Hail,Snowy,3,Monday
2022-01-18 05:00:00,40.734378881232864,-117.14565719553426,Rain,Muddy,9,Thursday
2022-01-18 06:00:00,41.31837212169799,-93.4415235999484,Rain,Wet,4,Saturday
2022-01-18 07:00:00,39.4844552197832,-73.16971538525192,Clear,Icy,15,Monday
2022-01-18 08:00:00,37.932107716980646,-118.03282296657451,Rain,Muddy,16,Tuesday
2022-01-18 09:00:00,38.28664545369916,-113.89450429949866,Fog,Dry,15,Tuesday
2022-01-18 10:00:00,41.72518456077039,-97.39004858582824,Storm,Construction,23,Sunday
2022-01-18 11:00:00,42.5237452943768,-73.30624912360476,Clear,Dry,13,Wednesday
2022-01-18 12:00:00,42.91579043725849,-104.19219475116248,Snow,Snowy,11,Thursday
2022-01-18 13:00:00,42.896181427945535,-94.63825956558037,Hail,Snowy,3,Monday
2022-01-18 14:00:00,35.9120610304869,-117.9213570474804,Rain,Construction,7,Tuesday
2022-01-18 15:00:00,39.944203047025816,-112.58283995189555,Hail,Snowy,10,Monday
2022-01-18 16:00:00,35.57558760016644,-70.66849385205765,Fog,Icy,1,Wednesday
2022-01-18 17:00:00,40.49528882323735,-71.74406517819773,Rain,Snowy,8,Saturday
2022-01-18 18:00:00,39.41530501373377,-119.75300095327952,Hail,Muddy,0,Wednesday
2022-01-18 19:00:00,43.877041827583,-72.40941072883805,Clear,Construction,3,Saturday
2022-01-18 20:00:00,38.50915012552079,-88.04400310922497,Storm,Wet,19,Monday
2022-01-18 21:00:00,36.17067016427606,-76.60408527399889,Storm,Dry,23,Saturday
2022-01-18 22:00:00,36.42991682052836,-97.26300721830705,Clear,Potholes,12,Monday
2022-01-18 23:00:00,42.61510631717472,-94.22019857103749,Snow,Icy,11,Saturday
2022-01-19 00:00:00,41.18218063316261,-95.55767098715398,Rain,Potholes,16,Friday
2022-01-19 01:00:00,36.0112267612279,-86.65678712269478,Cloudy,Muddy,9,Tuesday
2022-01-19 02:00:00,35.841068061149976,-113.01743726218436,Fog,Potholes,20,Wednesday
2022-01-19 03:00:00,42.0096913145912,-118.5013205063661,Clear,Potholes,11,Thursday
2022-01-19 04:00:00,35.72763006364193,-104.60350292044046,Rain,Icy,1,Friday
2022-01-19 05:00:00,43.21860059290356,-84.76596186316766,Storm,Dry,0,Sunday
2022-01-19 06:00:00,42.06242227156496,-109.90732739385258,Fog,Snowy,18,Monday
2022-01-19 07:00:00,35.813487806419,-86.32837833375413,Storm,Potholes,7,Saturday
2022-01-19 08:00:00,35.848377140851916,-71.50439769463648,Hail,Wet,6,Tuesday
2022-01-19 09:00:00,44.866395785011754,-115.30496421052908,Cloudy,Potholes,12,Wednesday
2022-01-19 10:00:00,38.7427079575612,-86.36989408874368,Hail,Snowy,4,Sunday
2022-01-19 11:00:00,38.70642147066891,-97.81248903477145,Cloudy,Muddy,10,Tuesday
2022-01-19 12:00:00,43.127995672575025,-76.59288728112473,Cloudy,Muddy,17,Wednesday
2022-01-19 13:00:00,44.472485773838585,-111.1425105276307,Hail,Potholes,18,Saturday
2022-01-19 14:00:00,44.86001063822871,-85.36870238869177,Storm,Dry,13,Saturday
2022-01-19 15:00:00,42.533781852589414,-78.09423551759448,Fog,Potholes,2,Friday
2022-01-19 16:00:00,38.76259585530916,-72.76928902629884,Storm,Snowy,2,Saturday
2022-01-19 17:00:00,35.835007166986685,-85.83759858551771,Fog,Icy,18,Monday
2022-01-19 18:00:00,42.77146915927437,-95.14126179957864,Cloudy,Dry,19,Friday
2022-01-19 19:00:00,40.58404249735805,-89.1076379899393,Storm,Wet,8,Monday
2022-01-19 20:00:00,39.242220092469765,-76.55475077606408,Fog,Dry,19,Sunday
2022-01-19 21:00:00,44.06354385094736,-91.46951266805851,Rain,Construction,0,Tuesday
2022-01-19 22:00:00,36.111974823061516,-118.48064701515815,Rain,Snowy,17,Wednesday
2022-01-19 23:00:00,39.92625104290859,-73.45256522465111,Hail,Construction,13,Friday
2022-01-20 00:00:00,35.11353644767419,-85.52366244842194,Storm,Snowy,23,Saturday
2022-01-20 01:00:00,39.68660641994126,-86.17433071113767,Fog,Wet,2,Friday
2022-01-20 02:00:00,35.56303275681837,-109.21624238011414,Hail,Potholes,19,Tuesday
2022-01-20 03:00:00,36.18817916268072,-87.05572648836714,Rain,Wet,18,Wednesday
2022-01-20 04:00:00,36.17526246777105,-100.30677971729207,Clear,Icy,7,Wednesday
2022-01-20 05:00:00,41.49210302116064,-87.4383511479254,Snow,Potholes,23,Monday
2022-01-20 06:00:00,42.46044879265423,-114.67034848460047,Rain,Construction,10,Friday
2022-01-20 07:00:00,40.8336876509716,-87.10773476984821,Snow,Icy,8,Saturday
2022-01-20 08:00:00,44.62172548474542,-70.02931371146667,Fog,Dry,19,Sunday
2022-01-20 09:00:00,38.74870579523704,-117.5893980569722,Clear,Icy,10,Monday
2022-01-20 10:00:00,37.857120862818604,-71.14129078893413,Rain,Construction,23,Sunday
2022-01-20 11:00:00,43.6859912818946,-99.65460196385646,Hail,Potholes,18,Monday
2022-01-20 12:00:00,37.23595838519453,-76.46232748313705,Hail,Construction,5,Wednesday
2022-01-20 13:00:00,44.63222539440611,-80.88072579708633,Clear,Icy,19,Monday
2022-01-20 14:00:00,35.12154474689817,-91.6491869506666,Snow,Construction,14,Tuesday
2022-01-20 15:00:00,44.69878826707639,-83.07753953743367,Fog,Snowy,8,Wednesday
2022-01-20 16:00:00,35.43159911950576,-76.07422193493261,Snow,Snowy,17,Friday
2022-01-20 17:00:00,43.91143113698071,-99.79298391744835,Rain,Construction,15,Friday
2022-01-20 18:00:00,40.277011090863,-103.64834192183807,Snow,Snowy,3,Saturday
2022-01-20 19:00:00,44.929647961193005,-86.62033072182076,Cloudy,Potholes,3,Friday
2022-01-20 20:00:00,35.73796564735399,-79.60770290293706,Hail,Potholes,4,Thursday
2022-01-20 21:00:00,40.53854284401321,-81.88574326116921,Hail,Dry,4,Sunday
2022-01-20 22:00:00,44.69302535619099,-80.10931755706827,Storm,Muddy,1,Friday
2022-01-20 23:00:00,40.23097844170149,-98.22083425935335,Storm,Potholes,8,Wednesday
2022-01-21 00:00:00,41.293986381352624,-79.10828919124893,Snow,Snowy,6,Thursday
2022-01-21 01:00:00,41.95748688984617,-113.98954723146957,Clear,Icy,12,Friday
2022-01-21 02:00:00,39.545410647677734,-92.77554510195752,Snow,Dry,7,Monday
2022-01-21 03:00:00,41.275580800840636,-119.71206697509392,Storm,Muddy,16,Friday
2022-01-21 04:00:00,40.843143119231,-103.77070850498649,Storm,Icy,6,Tuesday
2022-01-21 05:00:00,44.01158010490989,-101.67692325643011,Cloudy,Muddy,6,Wednesday
2022-01-21 06:00:00,35.454463803414576,-100.19136541953723,Snow,Icy,20,Friday
2022-01-21 07:00:00,37.8096318959223,-85.2266396655069,Storm,Muddy,23,Wednesday
2022-01-21 08:00:00,44.50411484076559,-100.57209493648271,Fog,Icy,16,Saturday
2022-01-21 09:00:00,43.902637838909165,-97.56531886887348,Hail,Dry,2,Thursday
2022-01-21 10:00:00,39.556567527857126,-108.12279345628363,Rain,Construction,23,Sunday
2022-01-21 11:00:00,41.20132597801537,-101.337410418533,Rain,Icy,18,Monday
2022-01-21 12:00:00,37.77381182981133,-108.63651863684242,Fog,Construction,22,Friday
2022-01-21 13:00:00,36.881211597237616,-116.34020381157782,Clear,Wet,23,Tuesday
2022-01-21 14:00:00,39.63698404939982,-89.82757033093111,Snow,Construction,20,Saturday
2022-01-21 15:00:00,38.53352228026053,-86.58936007224918,Hail,Construction,3,Saturday
2022-01-21 16:00:00,40.83656111850872,-89.02548269951927,Snow,Dry,20,Sunday
2022-01-21 17:00:00,35.77734636964985,-96.82529780997137,Rain,Muddy,5,Monday
2022-01-21 18:00:00,44.74394807666167,-101.01071099103851,Fog,Icy,17,Thursday
2022-01-21 19:00:00,44.86210744479603,-76.83331752140873,Clear,Potholes,19,Tuesday
2022-01-21 20:00:00,41.98161714019745,-94.0459107431891,Hail,Muddy,18,Sunday
2022-01-21 21:00:00,40.360963663441204,-96.04090611851345,Clear,Construction,16,Monday
2022-01-21 22:00:00,38.09527616286328,-118.71789670967821,Snow,Dry,11,Tuesday
2022-01-21 23:00:00,43.137950197069486,-102.93760861869218,Fog,Muddy,13,Friday
2022-01-22 00:00:00,41.847311725538795,-100.99021906070715,Clear,Potholes,6,Wednesday
2022-01-22 01:00:00,36.62616939344891,-100.05886095515498,Hail,Dry,9,Tuesday
2022-01-22 02:00:00,44.10927184493843,-90.99138153863339,Clear,Dry,10,Thursday
2022-01-22 03:00:00,43.22537242923169,-93.31987266365607,Fog,Potholes,15,Saturday
2022-01-22 04:00:00,44.49799913291924,-89.60474536032777,Clear,Icy,21,Thursday
2022-01-22 05:00:00,42.2571950838836,-81.7558369228936,Snow,Icy,2,Saturday
2022-01-22 06:00:00,41.1341519593579,-79.35071306419533,Rain,Snowy,12,Thursday
2022-01-22 07:00:00,39.18243036290619,-84.09384618867529,Snow,Muddy,6,Monday
2022-01-22 08:00:00,44.32728483354013,-72.22381520225326,Storm,Muddy,22,Thursday
2022-01-22 09:00:00,43.660638895004084,-119.08837086618192,Snow,Construction,8,Friday
2022-01-22 10:00:00,35.45218670106189,-110.2111007158227,Storm,Icy,22,Monday
2022-01-22 11:00:00,35.26366974497252,-119.6218562510929,Storm,Potholes,7,Wednesday
2022-01-22 12:00:00,38.7646336687805,-87.62626429226985,Rain,Muddy,0,Thursday
2022-01-22 13:00:00,43.10553330781833,-75.09847255250065,Clear,Snowy,18,Monday
2022-01-22 14:00:00,44.872761293149445,-107.82588517118504,Clear,Icy,17,Monday
2022-01-22 15:00:00,36.50416891103528,-73.64827276018467,Fog,Muddy,17,Friday
2022-01-22 16:00:00,40.94130715352135,-116.98663048552196,Cloudy,Wet,11,Friday
2022-01-22 17:00:00,38.808908566310215,-73.27819865972428,Snow,Dry,15,Wednesday
2022-01-22 18:00:00,44.69914397814603,-102.41886563801827,Hail,Potholes,8,Thursday
2022-01-22 19:00:00,43.42118923135709,-114.92895857753918,Storm,Snowy,1,Tuesday
2022-01-22 20:00:00,43.38328704711138,-95.70641204068372,Hail,Icy,12,Friday
2022-01-22 21:00:00,39.6869315979497,-107.1611716139746,Storm,Snowy,5,Sunday
2022-01-22 22:00:00,39.14819502337665,-105.75635490190386,Cloudy,Wet,10,Wednesday
2022-01-22 23:00:00,37.73407071930706,-104.63550175368567,Rain,Wet,5,Monday
2022-01-23 00:00:00,35.56375496650927,-79.84870510836683,Clear,Snowy,6,Tuesday
2022-01-23 01:00:00,43.64722376255053,-93.04193616623728,Rain,Construction,19,Thursday
2022-01-23 02:00:00,43.12901009130078,-104.43461504219982,Clear,Wet,8,Thursday
2022-01-23 03:00:00,44.997176732861305,-89.48331083445407,Hail,Construction,13,Friday
2022-01-23 04:00:00,44.966368370739055,-84.19246628884032,Fog,Snowy,13,Thursday
2022-01-23 05:00:00,40.55431705602628,-106.36879996332331,Rain,Dry,11,Friday
2022-01-23 06:00:00,42.68987415180511,-99.32254492373242,Hail,Potholes,8,Saturday
2022-01-23 07:00:00,44.44765729882428,-113.90569533315262,Storm,Snowy,16,Monday
2022-01-23 08:00:00,43.49647390677411,-110.94253252326598,Rain,Construction,1,Saturday
2022-01-23 09:00:00,37.47348101743198,-85.94410730175086,Hail,Snowy,2,Tuesday
2022-01-23 10:00:00,39.505441353100935,-110.92808261521866,Storm,Dry,18,Wednesday
2022-01-23 11:00:00,36.29159415151495,-93.741830816647,Clear,Muddy,11,Saturday
2022-01-23 12:00:00,44.54051027258723,-84.54768691387837,Storm,Potholes,2,Sunday
2022-01-23 13:00:00,41.0617463445088,-114.6561538452628,Cloudy,Icy,20,Wednesday
2022-01-23 14:00:00,37.28642805503463,-91.63438901855483,Clear,Icy,10,Thursday
2022-01-23 15:00:00,41.71700684405857,-107.17186081493182,Clear,Dry,0,Friday
2022-01-23 16:00:00,41.18128240457896,-71.853656238121,Snow,Snowy,22,Monday
2022-01-23 17:00:00,38.581627180328404,-95.82271766400376,Hail,Construction,4,Tuesday
2022-01-23 18:00:00,36.13557592199629,-79.7003725112421,Cloudy,Potholes,16,Monday
2022-01-23 19:00:00,41.71573195592799,-92.48867289218691,Snow,Muddy,3,Saturday
2022-01-23 20:00:00,40.20307700903793,-117.82937335725904,Storm,Construction,15,Saturday
2022-01-23 21:00:00,42.723183917356394,-88.34243122029889,Clear,Muddy,3,Monday
2022-01-23 22:00:00,40.20163501111993,-72.42983288966715,Hail,Potholes,22,Friday
2022-01-23 23:00:00,43.5218150031854,-89.91940899268344,Hail,Snowy,6,Tuesday
2022-01-24 00:00:00,40.51906838774485,-79.04055702866049,Clear,Dry,15,Sunday
2022-01-24 01:00:00,40.60937971535386,-75.7896768325796,Storm,Wet,6,Wednesday
2022-01-24 02:00:00,43.76653602658345,-108.59601140255337,Storm,Dry,8,Thursday
2022-01-24 03:00:00,39.03482866212397,-109.39775800458867,Hail,Potholes,21,Saturday
2022-01-24 04:00:00,36.34015228450641,-89.45095055745041,Clear,Dry,3,Saturday
2022-01-24 05:00:00,35.28782676313339,-99.44857650966476,Cloudy,Snowy,9,Monday
2022-01-24 06:00:00,42.55137255673619,-78.00693485666397,Storm,Icy,7,Wednesday
2022-01-24 07:00:00,41.20309551353465,-74.99884383009945,Snow,Potholes,16,Sunday
2022-01-24 08:00:00,42.040797680992235,-102.3289310348641,Snow,Snowy,5,Saturday
2022-01-24 09:00:00,37.129641615089106,-108.1564720512759,Snow,Muddy,15,Friday
2022-01-24 10:00:00,36.3637147558677,-80.9737242378069,Fog,Dry,16,Saturday
2022-01-24 11:00:00,35.14544665667882,-106.2596982225932,Snow,Icy,0,Thursday
2022-01-24 12:00:00,38.50587558806597,-78.86928407431608,Storm,Construction,11,Friday
2022-01-24 13:00:00,40.899176868546334,-98.81308731756187,Storm,Potholes,3,Sunday
2022-01-24 14:00:00,38.92244045099732,-86.62250503542649,Clear,Snowy,5,Monday
2022-01-24 15:00:00,39.37474922023729,-115.2232343082666,Cloudy,Potholes,16,Thursday
2022-01-24 16:00:00,44.041586944937485,-88.80703376617134,Hail,Potholes,0,Thursday
2022-01-24 17:00:00,38.482554670233,-97.41161606313855,Storm,Dry,16,Monday
2022-01-24 18:00:00,40.13989489159811,-90.6695768412263,Hail,Construction,19,Sunday
2022-01-24 19:00:00,42.83653012741143,-111.59928961275683,Fog,Muddy,23,Saturday
2022-01-24 20:00:00,38.9654278232127,-83.1563127527909,Storm,Snowy,10,Thursday
2022-01-24 21:00:00,41.22086700227874,-76.86014612283857,Cloudy,Muddy,3,Thursday
2022-01-24 22:00:00,43.62363708746745,-109.16300999546122,Rain,Icy,1,Sunday
2022-01-24 23:00:00,44.49520623657642,-115.21427222399191,Storm,Construction,9,Tuesday
2022-01-25 00:00:00,36.47073480929038,-118.81807069768318,Fog,Potholes,17,Friday
2022-01-25 01:00:00,44.26587625161494,-87.9014249778367,Fog,Muddy,2,Saturday
2022-01-25 02:00:00,39.92116293079538,-89.64529819556097,Fog,Wet,7,Monday
2022-01-25 03:00:00,37.58244388298958,-92.66512936429649,Storm,Construction,21,Wednesday
2022-01-25 04:00:00,39.59135756238261,-108.40264519420123,Rain,Snowy,3,Friday
2022-01-25 05:00:00,44.800325752854775,-100.45470020472426,Storm,Construction,18,Sunday
2022-01-25 06:00:00,39.9261809399287,-90.27618324069135,Storm,Dry,18,Thursday
2022-01-25 07:00:00,38.28751610287508,-95.16165705704154,Clear,Dry,3,Wednesday
2022-01-25 08:00:00,41.33400854316726,-70.61072398925563,Cloudy,Wet,23,Sunday
2022-01-25 09:00:00,37.40145618778193,-113.17801237216334,Rain,Wet,3,Sunday
2022-01-25 10:00:00,35.75863328108664,-85.24277229762032,Fog,Icy,12,Saturday
2022-01-25 11:00:00,36.28879721910649,-99.78406159478538,Hail,Muddy,0,Tuesday
2022-01-25 12:00:00,36.280458389577724,-98.59001925371926,Snow,Icy,15,Sunday
2022-01-25 13:00:00,36.519026935122945,-84.12011171709119,Clear,Construction,10,Sunday
2022-01-25 14:00:00,36.388271726494104,-85.37819243378152,Storm,Construction,17,Thursday
2022-01-25 15:00:00,41.408747448032145,-70.43720031489059,Rain,Potholes,15,Monday
2022-01-25 16:00:00,36.81880084399145,-113.58028552729374,Rain,Wet,3,Wednesday
2022-01-25 17:00:00,38.456672833238635,-114.79451753079168,Storm,Muddy,9,Friday
2022-01-25 18:00:00,43.967884099060115,-83.78305914356295,Snow,Snowy,16,Saturday
2022-01-25 19:00:00,39.73961640262873,-91.08065414967955,Cloudy,Dry,20,Wednesday
2022-01-25 20:00:00,41.675577385210275,-106.2919666720097,Hail,Icy,2,Friday
2022-01-25 21:00:00,36.7231987120163,-116.02903155055067,Rain,Snowy,2,Sunday
2022-01-25 22:00:00,36.92289018808671,-115.71708752017847,Clear,Snowy,18,Friday
2022-01-25 23:00:00,35.408686162664786,-75.29045626679408,Cloudy,Wet,14,Sunday
2022-01-26 00:00:00,36.68935063072165,-110.40663376406286,Clear,Construction,9,Friday
2022-01-26 01:00:00,37.78590339031959,-103.83142189422396,Storm,Wet,23,Tuesday
2022-01-26 02:00:00,36.770104842767466,-108.6671798886506,Fog,Muddy,7,Friday
2022-01-26 03:00:00,35.887025337570556,-102.25018470840314,Storm,Potholes,3,Wednesday
2022-01-26 04:00:00,36.20635871100601,-116.52880786269533,Hail,Muddy,6,Wednesday
2022-01-26 05:00:00,39.607787680327256,-94.04701045458648,Hail,Potholes,2,Friday
2022-01-26 06:00:00,37.06333718405793,-116.61937182038926,Fog,Snowy,13,Sunday
2022-01-26 07:00:00,38.64269861048076,-79.98217460888192,Storm,Potholes,14,Friday
